ID,Year_Birth,Education,Marital_Status, Income ,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,NumWebPurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
4580,1969,Graduation,Married,"$75,759.00 ",10/25/13,46,1394,22,708,89,9,5,1,0,1,1,0
663,1989,PhD,Single,"$33,996.00 ",9/11/13,46,40,2,15,8,1,4,0,0,0,0,0
8299,1989,PhD,Single,"$33,996.00 ",9/11/13,46,40,2,15,8,1,4,0,0,0,0,0
8945,1970,Graduation,Divorced,"$54,137.00 ",8/16/13,46,171,0,11,0,4,6,0,0,0,0,0
10870,1967,Graduation,Married,"$61,223.00 ",6/13/13,46,709,43,182,42,9,5,0,0,0,0,0
1184,1968,PhD,Divorced,"$69,674.00 ",5/22/13,46,554,41,215,11,10,5,0,0,0,0,0
6141,1972,Master,Single,"$49,494.00 ",4/25/13,46,191,9,97,0,6,7,0,0,0,0,0
8825,1962,Graduation,Together,"$51,195.00 ",4/1/13,46,230,14,156,82,9,8,0,0,0,0,0
2217,1975,2n Cycle,Married,"$37,284.00 ",3/29/13,46,11,1,2,2,0,6,0,0,0,0,0
4102,1975,2n Cycle,Married,"$37,284.00 ",3/29/13,46,11,1,2,2,0,6,0,0,0,0,0
4653,1978,Graduation,Together,"$42,011.00 ",3/26/13,46,131,0,16,2,3,8,0,0,0,0,0
10092,1954,Graduation,Divorced,"$70,044.00 ",2/18/13,46,1073,0,250,153,7,5,0,0,0,0,0
5788,1972,Graduation,Together,"$46,053.00 ",2/17/13,46,56,10,92,19,3,5,0,0,0,0,0
4669,1981,Basic,Married,"$24,480.00 ",2/11/13,46,4,19,9,28,3,7,0,0,0,0,0
6295,1977,Graduation,Married,"$54,233.00 ",2/4/13,46,652,8,158,21,11,8,0,0,0,0,0
7453,1954,Graduation,Single,"$36,130.00 ",2/2/13,46,157,43,127,68,3,4,1,0,0,0,0
10841,1975,PhD,Together,"$56,559.00 ",12/25/12,46,226,22,133,41,4,4,0,0,0,0,0
821,1992,Master,Single,"$92,859.00 ",10/19/12,46,962,61,921,52,5,2,0,0,0,0,0
3933,1980,Graduation,Together,"$44,010.00 ",10/13/12,46,186,36,234,86,10,9,0,0,0,0,0
1225,1963,Graduation,Married,"$80,124.00 ",6/26/14,47,483,84,398,205,3,1,1,0,0,0,0
7059,1963,Graduation,Married,"$80,124.00 ",6/26/14,47,483,84,398,205,3,1,1,0,0,0,0
5633,1980,Graduation,Married,"$50,183.00 ",6/25/14,47,97,12,84,13,3,5,0,0,0,0,0
843,1971,Graduation,Married,"$64,722.00 ",5/26/14,47,303,0,280,60,8,6,0,0,0,0,0
6211,1976,PhD,Together,"$37,395.00 ",5/2/14,47,18,0,9,0,1,6,0,0,0,0,0
7007,1968,Master,Married,"$29,543.00 ",4/1/14,47,17,3,18,3,3,7,0,0,0,0,0
9671,1968,Graduation,Married,"$19,514.00 ",1/26/14,47,14,3,21,2,3,8,1,0,0,0,0
8975,1968,Graduation,Married,"$19,514.00 ",1/26/14,47,14,3,21,2,3,8,1,0,0,0,0
6616,1975,Graduation,Together,"$59,481.00 ",10/23/13,47,178,3,85,71,3,2,0,0,0,0,0
6248,1947,Master,Single,"$91,712.00 ",10/17/13,47,1276,24,746,94,9,3,0,0,1,0,0
7428,1975,Graduation,Together,"$80,144.00 ",9/30/13,47,240,132,445,250,3,1,0,0,0,0,0
3075,1972,PhD,Married,"$59,973.00 ",9/11/13,47,130,30,168,20,3,1,0,0,0,0,0
2937,1974,PhD,Single,"$68,352.00 ",8/28/13,47,614,16,132,43,8,6,0,0,0,0,0
203,1975,Master,Single,"$81,169.00 ",4/14/13,47,1288,20,613,80,5,2,0,0,0,0,0
2021,1975,Graduation,Married,"$61,456.00 ",3/27/13,47,563,76,384,84,6,4,0,0,0,0,0
880,1966,Basic,Together,"$22,634.00 ",1/16/13,47,2,23,11,8,2,8,0,0,0,0,0
524,1966,Basic,Together,"$22,634.00 ",1/16/13,47,2,23,11,8,2,8,0,0,0,0,0
10837,1975,Graduation,Married,"$23,957.00 ",10/28/12,47,2,1,18,20,2,6,0,0,0,0,0
7011,1973,Graduation,Married,"$33,471.00 ",10/12/12,47,43,2,27,0,3,7,0,0,0,0,0
4184,1950,PhD,Together,"$52,157.00 ",6/7/14,48,189,2,29,3,3,4,0,0,0,0,0
7679,1985,PhD,Single,"$30,298.00 ",5/19/14,48,6,3,12,6,1,3,0,0,0,0,0
7485,1950,PhD,Widow,"$56,551.00 ",5/7/14,48,67,4,32,17,2,4,0,0,0,0,0
7530,1950,PhD,Widow,"$56,551.00 ",5/7/14,48,67,4,32,17,2,4,0,0,0,0,0
4369,1957,Master,Absurd,"$65,487.00 ",1/10/14,48,240,67,500,199,3,2,0,0,0,0,0
10652,1957,Master,Together,"$65,487.00 ",1/10/14,48,240,67,500,199,3,2,0,0,0,0,0
286,1952,Graduation,Single,"$44,213.00 ",11/29/13,48,95,11,35,0,2,6,0,0,0,0,0
5922,1974,PhD,Married,"$40,344.00 ",10/13/13,48,210,0,6,0,4,7,0,0,0,0,0
7250,1978,Graduation,Together,"$57,867.00 ",10/1/13,48,344,35,178,15,7,6,0,0,0,0,0
2478,1973,Graduation,Married,"$25,410.00 ",8/31/13,48,2,2,4,13,1,4,0,0,0,0,0
1160,1970,Graduation,Married,"$13,260.00 ",8/23/13,48,9,4,17,10,3,8,0,0,0,0,0
9214,1991,Graduation,Married,"$42,691.00 ",8/16/13,48,179,2,64,38,5,5,0,0,0,0,0
273,1970,Master,Married,"$36,138.00 ",7/16/13,48,130,0,16,0,3,7,0,1,0,0,0
851,1972,Master,Married,"$57,136.00 ",7/9/13,48,306,5,109,21,5,6,0,0,0,0,0
9729,1955,Graduation,Widow,"$58,275.00 ",6/2/13,48,189,10,253,56,8,7,0,0,0,0,0
9665,1957,PhD,Divorced,"$54,237.00 ",4/27/13,48,267,3,30,4,5,6,0,0,0,0,0
2620,1974,PhD,Married,"$34,596.00 ",4/13/13,48,14,0,2,0,1,8,0,0,0,0,0
8254,1974,PhD,Married,"$34,596.00 ",4/13/13,48,14,0,2,0,1,8,0,0,0,0,0
3852,1961,Master,Together,"$74,881.00 ",3/8/13,48,505,72,270,36,9,5,0,0,0,0,0
1000,1961,Master,Together,"$74,881.00 ",3/8/13,48,505,72,270,36,9,5,0,0,0,0,0
3099,1970,Graduation,Divorced,"$44,267.00 ",2/25/13,48,183,5,65,3,5,9,0,0,0,0,0
6318,1988,Graduation,Married,"$68,487.00 ",1/13/13,48,758,12,385,33,9,4,0,0,0,0,0
5396,1988,Graduation,Married,"$68,487.00 ",1/13/13,48,758,12,385,33,9,4,0,0,0,0,0
7966,1959,Graduation,Single,"$80,982.00 ",1/8/13,48,505,137,401,104,11,5,0,0,0,0,0
454,1980,Graduation,Together,"$69,508.00 ",11/14/12,48,824,32,162,42,11,6,0,0,0,0,0
309,1961,PhD,Together,"$63,342.00 ",10/16/12,48,918,21,118,13,8,6,0,1,0,0,0
3571,1961,PhD,Together,"$63,342.00 ",10/16/12,48,918,21,118,13,8,6,0,1,0,0,0
8395,1961,Graduation,Single,"$82,014.00 ",8/20/12,48,980,37,265,35,3,6,0,0,0,0,0
2591,1959,Graduation,Widow,"$76,320.00 ",6/22/14,49,526,35,214,69,6,2,0,0,0,0,0
1640,1954,Graduation,Divorced,"$64,587.00 ",6/22/14,49,66,0,16,0,1,3,0,0,0,0,0
810,1975,Graduation,Married,"$74,190.00 ",5/12/14,49,151,81,86,168,4,2,0,0,0,0,0
9423,1979,Master,Married,"$32,765.00 ",2/23/14,49,13,3,17,7,2,5,0,0,0,0,0
4345,1964,2n Cycle,Single,,1/12/14,49,5,1,9,2,1,7,0,0,0,0,0
89,1975,2n Cycle,Married,"$22,212.00 ",12/9/13,49,5,9,20,6,2,6,0,0,0,0,0
5294,1989,Graduation,Single,"$18,358.00 ",11/20/13,49,6,8,19,16,3,7,0,0,0,0,0
1321,1974,Graduation,Married,"$26,067.00 ",11/4/13,49,22,2,18,0,3,8,0,0,0,0,0
2686,1969,Basic,Together,"$22,390.00 ",10/21/13,49,0,1,4,15,1,7,0,0,0,0,0
1215,1978,Graduation,Together,"$70,440.00 ",10/8/13,49,690,117,499,76,5,3,0,0,0,1,0
9283,1978,Graduation,Single,"$60,199.00 ",9/12/13,49,8,1,7,2,0,4,0,0,0,0,0
3120,1981,Graduation,Together,"$38,547.00 ",8/28/13,49,6,1,10,0,1,8,0,0,0,0,0
5868,1980,Graduation,Married,"$19,107.00 ",8/22/13,49,2,4,9,10,1,7,0,0,0,0,0
8143,1985,PhD,Single,"$37,929.00 ",7/30/13,49,202,2,46,3,4,7,0,1,0,1,0
3479,1950,Graduation,Single,"$16,813.00 ",7/19/13,49,4,8,11,12,2,7,1,0,0,0,0
7214,1957,Graduation,Married,"$62,187.00 ",7/5/13,49,792,0,275,45,4,3,0,0,0,0,0
5543,1966,Graduation,Together,"$57,811.00 ",6/24/13,49,545,7,114,37,7,5,0,1,0,0,0
9347,1956,Master,Together,"$50,943.00 ",6/21/13,49,31,0,7,2,1,5,0,0,0,0,0
10160,1956,Master,Together,"$50,943.00 ",6/21/13,49,31,0,7,2,1,5,0,0,0,0,0
1406,1975,Graduation,Single,"$53,201.00 ",2/12/13,49,280,7,81,20,6,7,0,0,0,0,0
7019,1963,Graduation,Together,"$54,414.00 ",1/23/13,49,109,18,16,24,3,4,0,0,0,0,0
2157,1972,Graduation,Together,"$26,290.00 ",1/12/13,49,15,8,16,11,2,6,0,0,0,0,0
8939,1959,Graduation,Divorced,"$61,250.00 ",12/16/12,49,382,138,65,60,5,5,0,0,0,0,0
10250,1947,Basic,Together,"$28,389.00 ",11/20/12,49,1,5,3,7,1,7,0,0,0,0,0
1272,1965,Master,Single,"$55,250.00 ",10/21/12,49,664,58,83,32,7,5,0,0,0,0,0
3007,1966,Graduation,Together,"$37,758.00 ",10/4/12,49,27,2,10,0,1,8,0,0,0,0,0
5513,1966,Graduation,Together,"$37,758.00 ",10/4/12,49,27,2,10,0,1,8,0,0,0,0,0
679,1957,PhD,Married,"$37,633.00 ",9/20/12,49,13,4,20,0,1,9,0,0,0,0,0
8876,1963,PhD,Together,"$33,629.00 ",8/8/12,49,132,0,16,0,3,9,0,0,0,0,0
10827,1967,PhD,Married,"$36,947.00 ",8/7/12,49,88,3,21,4,3,9,0,0,0,0,0
7300,1952,Graduation,Divorced,"$69,142.00 ",6/29/14,50,448,4,34,6,8,5,0,1,0,0,0
4268,1959,Graduation,Married,"$53,154.00 ",6/9/14,50,129,0,21,0,3,4,0,0,0,0,0
4603,1960,PhD,Married,"$65,695.00 ",1/31/14,50,371,32,189,0,5,4,0,0,0,0,0
8659,1952,PhD,Together,"$69,805.00 ",1/21/14,50,750,71,174,13,6,2,0,0,0,0,0
10708,1978,2n Cycle,Single,"$36,975.00 ",12/28/13,50,10,6,11,0,1,7,0,0,0,0,0
1176,1973,Graduation,Married,"$26,228.00 ",9/22/13,50,2,6,4,3,1,8,0,0,0,0,0
10380,1972,Master,Married,"$37,787.00 ",9/20/13,50,40,1,40,4,3,8,0,0,0,0,0
7037,1974,PhD,Married,"$37,087.00 ",8/11/13,50,194,55,134,15,4,6,0,0,0,0,0
11096,1952,2n Cycle,Together,"$57,247.00 ",8/8/13,50,99,4,32,37,2,2,0,0,0,0,0
6374,1954,PhD,Married,"$36,930.00 ",5/17/13,50,223,2,31,0,5,8,0,0,0,0,0
5552,1963,Master,Divorced,"$48,721.00 ",5/13/13,50,81,18,113,47,4,6,0,0,0,0,0
2245,1969,Master,Married,"$43,641.00 ",4/22/13,50,57,2,51,4,2,6,0,0,0,0,0
6200,1951,Graduation,Married,"$75,903.00 ",4/8/13,50,340,108,185,130,6,3,0,0,0,0,0
9904,1956,Graduation,Married,"$71,391.00 ",3/29/13,50,336,123,274,46,6,3,0,0,0,0,0
10031,1976,PhD,Married,"$16,927.00 ",2/10/13,50,20,2,23,3,3,8,0,0,0,0,0
6642,1961,Graduation,Divorced,"$27,215.00 ",1/23/13,50,30,5,22,8,2,6,0,0,0,0,0
10882,1976,Graduation,Married,"$53,858.00 ",11/9/12,50,407,53,221,58,4,4,0,0,0,0,0
5636,1963,Graduation,Single,"$30,983.00 ",11/9/12,50,51,4,50,12,4,8,0,0,0,0,0
8692,1952,Graduation,Together,"$43,462.00 ",9/12/12,50,90,17,97,15,4,8,0,0,0,0,0
8091,1956,Graduation,Married,"$63,943.00 ",9/2/12,50,423,184,368,13,6,5,0,0,0,0,0
8080,1986,Graduation,Single,"$26,816.00 ",8/17/12,50,5,1,6,3,0,4,0,0,0,0,0
8370,1976,2n Cycle,Together,"$75,484.00 ",8/2/12,50,378,97,259,197,7,4,0,0,0,0,0
4550,1966,Master,Together,"$33,564.00 ",6/24/14,51,61,0,3,0,1,5,0,0,0,0,0
3381,1953,Master,Married,"$54,348.00 ",6/8/14,51,70,0,16,0,2,6,0,0,0,0,0
10556,1959,Graduation,Married,"$54,984.00 ",5/24/14,51,173,13,131,32,6,7,0,0,0,1,0
9467,1984,Graduation,Single,"$34,738.00 ",5/11/14,51,3,2,10,3,1,6,0,0,0,0,0
2891,1963,Graduation,Divorced,"$68,118.00 ",10/18/13,51,595,23,123,10,8,6,0,0,0,0,0
5011,1963,Graduation,Divorced,"$68,118.00 ",10/18/13,51,595,23,123,10,8,6,0,0,0,0,0
8140,1973,Graduation,Together,"$22,682.00 ",10/3/13,51,10,14,29,4,2,4,0,0,0,0,0
11039,1975,Graduation,Married,"$51,948.00 ",9/17/13,51,82,33,54,71,5,5,0,0,0,0,0
78,1969,Graduation,Married,"$25,293.00 ",9/15/13,51,15,0,11,0,1,8,0,0,0,0,0
5517,1969,Graduation,Married,"$25,293.00 ",9/15/13,51,15,0,11,0,1,8,0,0,0,0,0
5290,1964,PhD,Married,"$41,551.00 ",8/14/13,51,220,0,33,3,5,8,0,0,0,0,0
4128,1962,PhD,Together,"$56,067.00 ",7/20/13,51,517,12,54,16,7,5,0,0,0,0,0
8534,1952,Graduation,Married,"$67,433.00 ",7/16/13,51,615,28,259,12,6,4,0,1,0,0,0
9592,1983,Graduation,Together,"$22,010.00 ",6/30/13,51,11,2,9,3,2,8,0,0,0,0,0
8957,1952,2n Cycle,Single,"$64,831.00 ",6/10/13,51,480,86,249,75,6,6,0,0,0,0,0
9308,1954,Graduation,Married,"$62,820.00 ",5/11/13,51,398,61,265,138,3,1,0,0,0,0,0
544,1954,Graduation,Married,"$62,820.00 ",5/11/13,51,398,61,265,138,3,1,0,0,0,0,0
5989,1959,2n Cycle,Divorced,"$78,353.00 ",4/16/13,51,752,122,476,39,10,8,0,0,0,0,0
635,1966,Master,Married,"$57,183.00 ",3/19/13,51,464,5,64,7,9,8,0,0,0,0,0
6673,1965,Graduation,Single,"$23,478.00 ",3/19/13,51,28,6,27,12,3,8,0,0,0,0,0
1710,1978,Graduation,Single,"$30,168.00 ",3/7/13,51,154,20,66,0,6,9,0,0,0,0,0
523,1989,Graduation,Married,"$37,155.00 ",1/31/13,51,23,0,26,7,2,5,0,0,0,0,0
8977,1985,Basic,Single,"$16,581.00 ",1/12/13,51,1,3,4,2,0,4,0,0,0,0,0
9736,1980,Graduation,Married,"$41,850.00 ",12/24/12,51,53,5,19,2,3,8,0,0,0,0,0
1544,1967,Master,Divorced,"$81,380.00 ",12/22/12,51,741,68,689,224,4,2,0,0,0,0,0
6575,1981,Graduation,Together,"$56,386.00 ",10/27/12,51,230,48,214,13,9,9,0,0,0,0,0
6147,1971,Graduation,Divorced,"$25,818.00 ",10/18/12,51,5,2,8,2,0,7,0,0,0,0,0
6354,1984,Graduation,Together,"$15,345.00 ",8/31/12,51,5,2,16,3,1,8,0,0,0,0,0
4769,1977,Master,Together,"$57,954.00 ",6/18/14,52,456,4,24,0,8,7,0,1,0,0,0
7540,1952,Graduation,Married,"$50,300.00 ",5/25/14,52,143,15,60,24,2,2,0,0,0,0,0
5247,1955,PhD,Married,"$38,725.00 ",5/10/14,52,31,0,6,2,1,4,0,0,0,0,0
5987,1989,2n Cycle,Together,"$10,404.00 ",5/4/14,52,2,2,11,10,1,5,0,0,0,0,0
9960,1991,Basic,Single,"$26,868.00 ",4/30/14,52,0,0,1,8,1,7,0,0,0,0,0
10972,1949,Graduation,Widow,"$72,298.00 ",3/10/14,52,625,35,169,58,4,1,0,1,1,0,0
1399,1958,Graduation,Married,"$72,905.00 ",1/21/14,52,407,114,445,181,3,1,0,0,0,1,0
2698,1976,Graduation,Single,"$47,025.00 ",11/7/13,52,254,7,108,20,6,6,0,0,0,0,0
6340,1985,Graduation,Single,"$29,938.00 ",10/27/13,52,3,3,7,0,1,6,0,0,0,0,0
4107,1948,PhD,Together,"$46,681.00 ",10/8/13,52,269,15,69,15,4,5,0,0,0,0,0
10906,1948,PhD,Together,"$46,681.00 ",10/8/13,52,269,15,69,15,4,5,0,0,0,0,0
2557,1970,Master,Single,"$29,548.00 ",8/29/13,52,7,1,6,3,1,4,1,0,0,0,0
8786,1956,Master,Married,"$62,058.00 ",5/26/13,52,301,7,74,10,6,6,0,0,0,0,0
7187,1969,Master,Together,,5/18/13,52,375,42,48,94,4,3,0,0,0,0,0
6119,1963,PhD,Single,"$36,736.00 ",5/10/13,52,10,0,3,0,1,6,0,0,0,0,0
2980,1952,Master,Single,"$8,820.00 ",3/22/13,52,12,0,13,4,3,8,0,0,0,0,0
3850,1963,Basic,Together,"$14,918.00 ",12/7/12,52,3,3,3,15,1,6,0,0,0,0,0
1077,1974,Graduation,Together,"$56,715.00 ",12/5/12,52,258,105,239,237,7,4,0,0,0,0,0
9733,1978,Basic,Together,"$24,882.00 ",9/9/12,52,1,4,10,29,1,6,1,0,0,0,0
8462,1978,Basic,Together,"$24,882.00 ",9/9/12,52,1,4,10,29,1,6,1,0,0,0,0
4764,1952,Master,Together,"$40,442.00 ",8/19/12,52,45,12,52,25,3,7,0,0,0,0,0
2223,1965,2n Cycle,Divorced,"$64,176.00 ",8/3/12,52,1215,33,249,64,8,6,0,0,0,0,0
7788,1983,PhD,Married,"$23,536.00 ",6/4/14,53,6,0,3,0,0,3,0,0,0,0,0
5827,1958,Graduation,Divorced,"$35,246.00 ",4/16/14,53,36,0,12,2,3,5,0,0,0,0,0
2958,1978,Graduation,Married,"$28,442.00 ",2/24/14,53,19,3,10,11,2,4,0,0,0,0,0
4954,1956,Graduation,Married,"$48,195.00 ",1/21/14,53,106,27,68,52,4,6,0,0,0,0,0
3139,1982,2n Cycle,Single,"$74,116.00 ",12/30/13,53,871,111,704,145,4,2,0,1,0,0,0
9952,1947,Master,Together,"$78,093.00 ",12/11/13,53,368,32,639,13,4,1,0,0,0,0,0
8180,1952,Master,Divorced,"$59,354.00 ",11/15/13,53,233,2,53,3,6,6,0,0,0,0,0
3276,1976,2n Cycle,Together,"$36,301.00 ",10/25/13,53,11,12,35,3,3,7,0,0,0,0,0
4994,1943,Master,Single,"$77,598.00 ",10/1/13,53,1193,33,281,129,7,3,0,0,1,0,0
3598,1972,Graduation,Married,"$62,710.00 ",5/23/13,53,441,35,83,7,4,4,0,0,0,0,0
945,1965,Graduation,Together,"$36,317.00 ",5/22/13,53,87,3,25,3,3,7,0,0,0,0,0
5048,1971,PhD,Single,"$42,767.00 ",5/11/13,53,20,6,43,19,3,8,0,0,0,0,0
6214,1982,Master,Married,"$43,815.00 ",4/5/13,53,14,10,29,4,2,6,0,0,0,0,0
6230,1971,Graduation,Divorced,"$44,421.00 ",2/15/13,53,110,5,59,7,5,8,0,0,0,0,0
2968,1943,PhD,Divorced,"$48,948.00 ",2/1/13,53,437,8,206,160,7,6,1,0,0,0,0
8800,1943,PhD,Divorced,"$48,948.00 ",2/1/13,53,437,8,206,160,7,6,1,0,0,0,0
1907,1950,Master,Divorced,"$63,120.00 ",9/28/12,53,965,69,279,54,8,7,0,0,0,0,0
10478,1950,PhD,Married,"$55,517.00 ",9/27/12,53,483,0,108,0,11,9,0,0,0,0,0
4188,1957,Graduation,Single,"$36,864.00 ",8/13/12,53,204,5,39,17,5,8,0,0,0,0,0
8720,1978,2n Cycle,Together,,8/12/12,53,32,2,1607,12,0,0,0,1,0,0,0
2225,1977,Graduation,Divorced,"$82,582.00 ",6/7/14,54,510,120,550,156,4,1,1,0,0,1,0
4790,1958,Graduation,Divorced,"$79,803.00 ",6/2/14,54,574,8,216,21,4,1,0,0,0,0,0
1131,1967,PhD,Single,"$52,569.00 ",4/5/14,54,85,0,3,0,2,3,0,0,0,0,0
202,1948,PhD,Widow,"$82,032.00 ",4/5/14,54,332,194,377,149,4,1,0,0,0,0,0
9589,1948,PhD,Widow,"$82,032.00 ",4/5/14,54,332,194,377,149,4,1,0,0,0,0,0
3900,1972,Graduation,Married,"$65,685.00 ",3/29/14,54,642,14,49,0,9,5,0,0,0,0,0
9958,1972,Graduation,Married,"$65,685.00 ",3/29/14,54,642,14,49,0,9,5,0,0,0,0,0
8955,1957,PhD,Together,"$40,451.00 ",2/16/14,54,35,0,4,0,1,5,1,0,0,0,0
10033,1973,2n Cycle,Divorced,"$31,163.00 ",2/13/14,54,2,3,10,11,1,6,0,0,0,0,0
5751,1973,2n Cycle,Divorced,"$31,163.00 ",2/13/14,54,2,3,10,11,1,6,0,0,0,0,0
3308,1952,Graduation,Married,"$35,704.00 ",1/3/14,54,30,9,12,2,2,4,0,0,0,0,0
7297,1973,Graduation,Single,"$7,500.00 ",12/26/13,54,5,3,10,12,3,7,0,0,0,0,0
8008,1983,Graduation,Together,"$36,075.00 ",12/9/13,54,46,0,30,12,2,6,0,0,0,0,0
1232,1982,PhD,Together,"$70,038.00 ",10/25/13,54,587,54,348,71,4,2,0,0,0,0,0
2345,1982,PhD,Together,"$70,038.00 ",10/25/13,54,587,54,348,71,4,2,0,0,0,0,0
1628,1971,Graduation,Together,"$71,796.00 ",10/24/13,54,354,21,311,167,9,4,0,0,0,0,0
5081,1967,2n Cycle,Together,"$47,821.00 ",10/20/13,54,9,0,16,6,1,8,0,0,0,0,0
839,1975,PhD,Married,"$45,503.00 ",9/25/13,54,97,4,44,6,3,5,0,0,0,0,0
3706,1978,Graduation,Single,"$28,647.00 ",8/21/13,54,19,8,29,0,2,7,1,0,0,0,0
5154,1972,Master,Divorced,"$37,760.00 ",8/11/13,54,26,3,13,2,2,6,0,0,0,0,0
8584,1952,PhD,Together,"$85,431.00 ",6/8/13,54,376,53,462,168,2,0,0,0,0,0,0
6583,1955,2n Cycle,Married,"$72,635.00 ",6/3/13,54,390,22,323,104,6,3,0,0,0,1,0
3433,1955,2n Cycle,Married,"$72,635.00 ",6/3/13,54,390,22,323,104,6,3,0,0,0,1,0
10486,1948,Graduation,Married,"$77,142.00 ",5/29/13,54,476,75,162,29,4,2,0,0,0,0,0
8687,1978,Graduation,Together,"$53,172.00 ",5/6/13,54,121,62,90,68,2,3,0,0,0,0,0
7842,1968,Graduation,Single,"$36,065.00 ",3/31/13,54,18,7,34,10,3,8,0,0,0,0,0
3749,1973,Graduation,Together,"$73,926.00 ",3/2/13,54,627,91,597,159,6,3,0,0,0,0,0
1331,1977,Graduation,Single,"$35,790.00 ",1/2/13,54,12,6,20,30,2,7,0,0,0,0,0
5995,1962,Graduation,Divorced,"$39,552.00 ",12/18/12,54,165,3,147,4,6,8,0,0,0,0,0
8985,1964,2n Cycle,Together,"$68,316.00 ",11/4/12,54,806,80,161,120,10,6,0,0,0,0,0
2798,1977,PhD,Together,"$102,160.00 ",11/2/12,54,763,29,138,76,7,4,0,1,1,1,0
7108,1965,Master,Widow,"$51,390.00 ",9/8/12,54,205,20,47,23,5,5,0,0,0,0,0
2781,1981,Graduation,Single,"$72,066.00 ",6/23/14,55,1003,34,536,134,4,2,0,0,1,1,0
3623,1976,Graduation,Together,"$21,675.00 ",6/11/14,55,4,0,16,17,4,7,0,0,0,0,0
194,1965,Graduation,Married,"$48,006.00 ",6/9/14,55,23,0,11,3,1,6,0,0,0,0,0
10833,1975,Graduation,Married,"$65,106.00 ",5/24/14,55,790,19,133,12,8,6,0,1,0,0,0
2315,1960,Graduation,Divorced,"$58,401.00 ",4/20/14,55,10,0,11,17,1,4,0,0,0,0,0
6336,1960,Graduation,Married,"$29,315.00 ",4/6/14,55,13,2,14,8,2,6,0,0,0,0,0
10738,1951,Master,Single,"$49,389.00 ",8/29/13,55,40,0,19,2,2,7,0,0,0,0,0
8286,1965,PhD,Together,"$51,717.00 ",8/20/13,55,98,1,17,0,3,7,0,1,0,0,0
2166,1960,2n Cycle,Widow,"$46,779.00 ",7/12/13,55,12,1,3,0,0,4,0,0,0,0,0
10691,1960,Master,Married,"$28,520.00 ",6/14/13,55,11,0,10,0,1,6,0,0,0,0,0
9739,1963,Graduation,Single,"$34,377.00 ",1/19/13,55,62,0,22,3,2,7,0,0,0,0,0
1829,1961,PhD,Divorced,"$54,959.00 ",1/19/13,55,1148,0,60,0,9,7,0,1,0,0,0
6260,1955,Master,Together,"$82,384.00 ",11/19/12,55,984,51,432,180,3,1,0,0,1,0,0
10448,1956,Graduation,Single,"$46,998.00 ",10/22/12,55,172,41,86,45,5,7,1,0,0,0,0
1343,1968,Graduation,Together,"$58,554.00 ",9/26/12,55,368,24,68,38,8,7,0,0,0,0,0
4749,1968,Graduation,Together,"$58,554.00 ",9/26/12,55,368,24,68,38,8,7,0,0,0,0,0
531,1954,PhD,Divorced,"$57,333.00 ",9/22/12,55,941,14,397,76,8,6,0,0,0,0,0
6905,1994,Graduation,Together,"$80,685.00 ",8/22/12,55,241,45,604,34,6,2,0,0,0,0,0
1045,1965,Graduation,Together,"$52,117.00 ",8/16/12,55,112,10,107,30,5,7,0,0,0,0,0
4012,1972,PhD,Together,"$62,220.00 ",8/11/12,55,799,12,375,16,7,6,0,0,0,0,0
5529,1946,PhD,Together,"$64,014.00 ",6/10/14,56,406,0,30,0,8,7,0,0,0,1,0
4001,1946,PhD,Together,"$64,014.00 ",6/10/14,56,406,0,30,0,8,7,0,0,0,1,0
10420,1955,Master,Divorced,"$46,390.00 ",5/5/14,56,95,14,64,2,4,7,0,0,0,0,0
7723,1979,Graduation,Together,"$75,507.00 ",5/2/14,56,709,93,374,104,8,3,0,0,0,0,0
2963,1979,Graduation,Together,"$75,507.00 ",5/2/14,56,709,93,374,104,8,3,0,0,0,0,0
10634,1951,Master,Married,"$59,412.00 ",4/19/14,56,90,67,165,30,4,3,0,0,0,0,0
5180,1968,PhD,Divorced,"$50,616.00 ",4/18/14,56,128,0,16,0,4,7,0,0,0,0,0
6866,1969,Master,Together,"$35,924.00 ",3/23/14,56,8,0,14,2,1,5,0,0,0,0,0
1328,1982,2n Cycle,Married,"$57,937.00 ",2/16/14,56,261,42,144,55,4,3,0,0,0,0,0
1139,1984,PhD,Married,"$73,356.00 ",2/6/14,56,1050,14,322,0,5,2,1,0,1,1,0
4961,1974,Master,Together,"$21,255.00 ",1/21/14,56,29,0,25,2,2,4,0,0,0,0,0
5177,1974,Master,Married,"$58,494.00 ",12/12/13,56,298,7,68,4,6,6,0,0,0,0,0
2075,1969,Graduation,Married,"$72,460.00 ",11/14/13,56,377,10,540,80,3,1,0,0,0,0,0
3428,1991,PhD,Together,"$68,682.00 ",10/6/13,56,919,0,505,99,4,2,0,0,0,0,0
4500,1991,PhD,Together,"$68,682.00 ",10/6/13,56,919,0,505,99,4,2,0,0,0,0,0
7369,1981,Master,Married,"$36,959.00 ",10/2/13,56,25,6,25,6,2,8,0,0,0,0,0
4381,1971,PhD,Married,"$46,463.00 ",8/18/13,56,163,2,40,8,3,6,0,0,0,0,0
9964,1979,Graduation,Single,"$61,825.00 ",8/7/13,56,162,50,100,55,4,4,0,0,0,0,0
